"Tesla K80", "CC", 3.7, "Multiprocessors", 13, "Memory [MiB]", NA, "MemoryFree [MiB]", NA, "MemClock [MHz]", NA, "GPUClock [MHz]", NA, "CUDA Runtime", NA, "cufft", NA
; "Time_ContextCreate [ms]", NA
; "Time_ContextDestroy [ms]", NA
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","0","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","ID"
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,0,"Success",0,0,0,0,0,0,0,0,0,24.6262,0,0,0,22
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,1,"Success",0,0,0,0,0,0,0,0,0,24.6165,0,0,0,22
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,2,"Success",0,0,0,0,0,0,0,0,0,24.4987,0,0,0,22
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,3,"Success",0,0,0,0,0,0,0,0,0,24.4968,0,0,0,22
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,24.6335,0,0,0,22
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,0,"Success",0,0,0,0,0,0,0,0,0,24.7679,0,0,0,23
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,1,"Success",0,0,0,0,0,0,0,0,0,24.4796,0,0,0,23
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,2,"Success",0,0,0,0,0,0,0,0,0,24.6737,0,0,0,23
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,3,"Success",0,0,0,0,0,0,0,0,0,24.4934,0,0,0,23
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,24.4895,0,0,0,23
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,0,"Success",0,0,0,0,0,0,0,0,0,24.6642,0,0,0,24
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,1,"Success",0,0,0,0,0,0,0,0,0,24.4814,0,0,0,24
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,2,"Success",0,0,0,0,0,0,0,0,0,24.4859,0,0,0,24
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,3,"Success",0,0,0,0,0,0,0,0,0,24.8175,0,0,0,24
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,24.723,0,0,0,24
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,0,"Success",0,0,0,0,0,0,0,0,0,24.6717,0,0,0,25
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,1,"Success",0,0,0,0,0,0,0,0,0,24.5921,0,0,0,25
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,2,"Success",0,0,0,0,0,0,0,0,0,24.4795,0,0,0,25
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,3,"Success",0,0,0,0,0,0,0,0,0,24.5413,0,0,0,25
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,24.5066,0,0,0,25
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,0,"Success",0,0,0,0,0,0,0,0,0,24.6576,0,0,0,26
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,1,"Success",0,0,0,0,0,0,0,0,0,24.5009,0,0,0,26
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,2,"Success",0,0,0,0,0,0,0,0,0,24.4618,0,0,0,26
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,3,"Success",0,0,0,0,0,0,0,0,0,24.6339,0,0,0,26
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,24.4989,0,0,0,26
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,0,"Success",0,0,0,0,0,0,0,0,0,24.6237,0,0,0,27
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,1,"Success",0,0,0,0,0,0,0,0,0,24.4777,0,0,0,27
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,2,"Success",0,0,0,0,0,0,0,0,0,24.4617,0,0,0,27
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,3,"Success",0,0,0,0,0,0,0,0,0,24.4785,0,0,0,27
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,24.5761,0,0,0,27
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,0,"Success",0,0,0,0,0,0,0,0,0,24.6836,0,0,0,28
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,1,"Success",0,0,0,0,0,0,0,0,0,24.5494,0,0,0,28
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,2,"Success",0,0,0,0,0,0,0,0,0,24.4904,0,0,0,28
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,3,"Success",0,0,0,0,0,0,0,0,0,24.5348,0,0,0,28
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,24.5067,0,0,0,28
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,0,"Success",0,0,0,0,0,0,0,0,0,24.6957,0,0,0,29
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,1,"Success",0,0,0,0,0,0,0,0,0,24.4774,0,0,0,29
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,2,"Success",0,0,0,0,0,0,0,0,0,24.527,0,0,0,29
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,3,"Success",0,0,0,0,0,0,0,0,0,24.4438,0,0,0,29
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,24.4444,0,0,0,29
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,0,"Success",0,0,0,0,0,0,0,0,0,24.7401,0,0,0,30
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,1,"Success",0,0,0,0,0,0,0,0,0,24.5278,0,0,0,30
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,2,"Success",0,0,0,0,0,0,0,0,0,24.4895,0,0,0,30
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,3,"Success",0,0,0,0,0,0,0,0,0,24.529,0,0,0,30
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,24.5102,0,0,0,30
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,0,"Success",0,0,0,0,0,0,0,0,0,24.7983,0,0,0,31
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,1,"Success",0,0,0,0,0,0,0,0,0,24.6034,0,0,0,31
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,2,"Success",0,0,0,0,0,0,0,0,0,24.4978,0,0,0,31
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,3,"Success",0,0,0,0,0,0,0,0,0,24.5311,0,0,0,31
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,24.5209,0,0,0,31
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,0,"Success",0,0,0,0,0,0,0,0,0,24.6479,0,0,0,32
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,1,"Success",0,0,0,0,0,0,0,0,0,24.5865,0,0,0,32
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,2,"Success",0,0,0,0,0,0,0,0,0,24.4377,0,0,0,32
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,3,"Success",0,0,0,0,0,0,0,0,0,24.674,0,0,0,32
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,24.6288,0,0,0,32
